pid,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
9043,295,29,29050,120010,26520,NA,W,1179,35,NA,1,1,5,1,2,3,1,5,1,1,3,1,1,2,NA,2,2,1,1,1,1,0,1155,2,1,2,NA,NA,NA,PALATINE,60067,7294,0.663421990677269,0.04085549766931724,0.13531669865642995,0.15204277488346588,0.01494378941595832,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.835,65639,FALSE,TRUE,TRUE
9044,211,77,77091,115040,36710,NA,T,3125,112,2,2,2,15,7,3,3,2,5,2,0,3,3,0,2,NA,2,2,3,1,2,2,0,3623,2,2,2,NA,NA,NA,CHICAGO,60623,2705,0.04325323475046211,0.8358595194085028,0.00258780036968576,0.1134935304990758,0.0077634011090573,14000,Chicago,0,0,1,0,0,0,DVORAK TECH ACAD,FARRAGUT HS,6.913,32237,FALSE,TRUE,TRUE
9045,211,18,18050,490690,11740,NA,T,2763,42,6,2,1,30,12,2,3,1,5,2,0,3,6,0,2,NA,2,2,7,NA,NA,NA,0,6063,2,2,3,NA,NA,NA,BARTLETT,60103,3386,0.6893089190785587,0.04016538688718252,0.03248670998227997,0.21972829297105728,0.03337271116361488,04013,Bartlett,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,11.245,67907,FALSE,FALSE,TRUE
9046,295,74,74012,357370,220880,AV,W,2008,35,NA,2,1,6,3,2,3,1,5,1,1,3,2,1,2,NA,1,2,1,1,1,2,0,1484,1,1,2,NA,NA,NA,CHICAGO,60614,2741,0.7285662167092302,0.09740970448741336,0.09412623130244437,0.05946734768332725,0.04086099963516965,14000,Chicago,0,0,1,0,0,1,LINCOLN,LINCOLN PARK HS,6.89,141806,FALSE,TRUE,TRUE
9047,203,71,71371,150040,47250,NA,W,3780,62,NA,2,1,5,2,1,3,1,5,2,0,2,1,0,NA,NA,2,2,4,1,2,2,0,1070,2,1,1,3,NA,NA,CHICAGO,60634,4189,0.6299832895679159,0.0083552160420148,0.04153735975173072,0.3160658868465027,0.00811649558367152,14000,Chicago,0,0,3,1,0,0,DEVER,STEINMETZ COLLEGE PREP HS,6.894,67571,FALSE,TRUE,TRUE
9048,204,13,13315,206210,48600,NA,T,9720,34,NA,2,1,8,4,1,3,1,5,2,0,2,2,1,2,NA,2,2,3,2,1,2,0,2026,2,1,5,1,NA,NA,OAK FOREST,60452,7647,0.8387602981561396,0.02706943899568458,0.02680789852229632,0.09650843468026678,0.02170785929122531,54638,Oak Forest,0,0,1,0,0,0,SCHOOL DISTRICT C C  146,CONSOLIDATED HIGH SCHOOL  230,13.123,66024,FALSE,TRUE,TRUE
9049,204,38,38056,221050,130430,NA,T,20870,57,NA,2,1,6,3,1,1,1,5,1,1,3,2,1,2,NA,2,2,3,2,1,2,1084,1972,2,1,1,NA,NA,NA,PROSPECT HEIGHTS,60070,4476,0.7428507596067918,0.07908847184986595,0.08221626452189455,0.09428060768543342,0.00312779267202859,62016,Prospect Heights,0,0,1,0,0,0,SCHOOL DIST 23 PROSPECT HEIGHTS,ARLINGTON HTS TWNSHP H S 214,9.72,78600,FALSE,TRUE,TRUE
9050,202,31,31020,115690,22270,NA,W,4050,95,NA,1,1,5,2,1,1,1,5,1,0,1,1,0,2,2,2,2,3,1,2,2,0,805,2,1,1,3,NA,1,BELLWOOD,60104,5922,0.03917595406957109,0.6761229314420804,0.02043228638973319,0.2595406957109085,0.00945626477541371,04975,Bellwood,0,0,4,1,0,1,SCHOOL DISTRICT 87,PROVISO TOWNSHIP HIGH SCHOOL 209,19.016,61484,FALSE,TRUE,TRUE
9051,203,71,71070,224580,50400,NA,W,3150,53,NA,2,1,5,3,1,3,1,5,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,1040,2,1,1,NA,NA,NA,CHICAGO,60618,2464,0.5215097402597403,0.01948051948051948,0.1010551948051948,0.3153409090909091,0.08116883116883117,14000,Chicago,0,0,4,1,0,1,MURPHY,SCHURZ HS,6.901516611295682,82872,FALSE,TRUE,TRUE
9052,278,35,35040,404500,47500,NA,O,10000,16,NA,3,1,8,4,1,1,1,2,1,1,3,3,1,2,1,2,2,5,3,1,1,0,3357,2,1,2,NA,NA,NA,SCHAUMBURG,60193,6476,0.6400555898702903,0.02671402100061766,0.14978381717109326,0.14854848672019766,0.05975911056207535,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.172189655172414,83662,FALSE,TRUE,TRUE
9053,206,17,17013,502300,189600,NA,T,12640,91,NA,2,1,8,4,1,3,2,5,2,2,2,2,1,2,NA,1,2,3,2,1,1,0,2268,2,1,2,3,NA,NA,EVANSTON,60201,4153,0.8458945340717554,0.0433421622923188,0.05538165181796292,0.01685528533590176,0.06862509029617145,24582,Evanston,0,0,1,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,8.035,138966,FALSE,TRUE,TRUE
9054,202,17,17140,213740,45350,NA,W,5336,66,NA,2,1,5,2,1,3,1,5,1,0,1,1,0,2,2,2,2,4,1,2,2,0,988,2,1,1,3,NA,NA,EVANSTON,60202,3658,0.405686167304538,0.2728266812465828,0.01503553854565336,0.2258064516129032,0.15527610716238385,24582,Evanston,0,0,9,1,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,8.14,83036,FALSE,TRUE,TRUE
9055,278,74,74012,1607100,343750,NA,W,3125,18,NA,2,2,8,3,1,1,1,5,1,1,3,3,1,2,2,2,2,3,2,2,2,0,3713,2,1,3,NA,NA,NA,CHICAGO,60614,3780,0.8365079365079365,0.0079365079365079309,0.06190476190476191,0.0455026455026455,0.09444444444444444,14000,Chicago,0,0,1,0,0,0,MAYER,LINCOLN PARK HS,6.89,148616,FALSE,TRUE,TRUE
9056,211,11,11010,245440,52920,NA,W,4071,66,3,2,1,16,8,1,2,2,5,2,0,3,3,0,2,2,2,2,3,1,2,2,0,3565,2,2,2,NA,NA,NA,BERWYN,60402,4207,0.1713810316139767,0.0663180413596387,0.05086760161635369,0.6840979320180651,0.04397432850011885,05573,Berwyn,0,0,1,0,0,0,SCHOOL DISTRICT 98,BERWYN CICERO STICKNEY HIGH SCHOOL 201,14.144,58015,FALSE,TRUE,TRUE
9057,202,39,39250,76160,34290,NA,W,7620,79,NA,1,1,4,1,3,3,1,5,2,0,2,1,0,2,NA,2,2,2,1,2,2,0,982,3,1,1,3,NA,1,MERRIONETTE PARK,60803,6138,0.5008145975887911,0.22531769305962857,0.01401107852720756,0.25545780384490063,0.00879765395894428,48554,Merrionette Park,0,0,1,0,0,0,SCHOOL DISTRICT  125,COMMUNITY HIGH SCHOOL  218,11.811,49014,FALSE,TRUE,TRUE
9058,205,23,23091,356380,187000,NA,W,9350,112,NA,4,1,9,4,1,3,1,5,2,1,3,1,2,2,NA,2,2,1,1,1,2,51,2098,2,1,2,NA,NA,1,WINNETKA,60093,5279,0.9143777230536086,0.00303087706004925,0.02292100776662246,0.03371850729304793,0.04110627012691797,82530,Winnetka,0,0,1,0,0,0,SCH DISTRICT 36,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.997,211042,FALSE,TRUE,TRUE
9059,295,22,22150,414320,14490,NA,W,1380,5,NA,1,1,7,3,3,1,1,5,1,1,3,2,1,2,2,2,2,3,2,1,2,0,1952,2,1,2,NA,NA,NA,PARK RIDGE,60068,3998,0.9139569784892446,0.00475237618809404,0.02551275637818909,0.02901450725362681,0.04377188594297149,57875,Park Ridge,0,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,8.938,125764,FALSE,TRUE,TRUE
9060,202,20,20080,157300,34290,NA,W,3810,91,NA,2,1,5,2,1,3,2,5,2,0,1,1,0,2,2,2,2,3,1,2,2,0,932,2,1,1,3,NA,NA,ELMWOOD PARK,60707,5102,0.6758134065072521,0.02058016464131713,0.06566052528420227,0.2285378283026264,0.01881615052920423,23724,Elmwood Park,0,0,1,0,0,0,SCHOOL DISTRICT UNIT  401,SCHOOL DISTRICT UNIT  401,10.001,73462,FALSE,TRUE,TRUE
9061,205,73,73012,396010,147420,NA,W,3510,117,NA,3,1,7,4,1,1,1,5,1,0,1,2,1,NA,NA,2,2,7,NA,NA,NA,0,1498,2,1,2,3,NA,NA,CHICAGO,60625,5269,0.7384702979692541,0.01005883469349022,0.0571265894856709,0.1582843044220915,0.06908331751755552,14000,Chicago,0,0,1,0,0,0,MCPHERSON,AMUNDSEN HS,6.89,82798,FALSE,FALSE,TRUE
9062,203,71,71071,230580,53860,NA,W,3990,100,NA,2,1,6,4,1,1,1,2,2,0,1,2,0,NA,NA,2,2,3,1,2,2,0,1006,2,1,1,1,NA,1,CHICAGO,60630,6011,0.4886042255864249,0.00415904175677923,0.18100149725503245,0.29229745466644486,0.06371651971385793,14000,Chicago,0,0,1,0,0,0,PALMER,TAFT HS,6.901516611295682,70682,FALSE,TRUE,TRUE
9063,295,77,77030,425100,22590,NA,W,886,3,NA,2,6,7,3,2,3,1,5,1,0,3,3,1,2,2,2,2,3,2,1,2,0,2030,2,1,3,NA,NA,NA,NA,NA,3038,0.5888742593811718,0.03587886767610269,0.054312047399605,0.2926267281105991,0.05661619486504279,14000,Chicago,0,0,1,0,0,0,CHASE,CLEMENTE HS,6.915,103750,FALSE,TRUE,TRUE
9064,203,73,73081,503780,175000,NA,W,3125,114,NA,1,1,7,4,1,3,2,5,2,0,1,1,1,2,NA,2,2,3,1,2,2,0,1658,2,1,5,1,NA,NA,CHICAGO,60657,2826,0.8308563340410474,0.03078556263269639,0.04033970276008492,0.06546355272469923,0.06510969568294409,14000,Chicago,0,0,3,1,0,0,JAHN,LAKE VIEW HS,6.89,178750,FALSE,TRUE,TRUE
9065,203,72,72230,123690,42840,NA,W,5355,49,NA,3,1,6,3,3,3,1,5,2,0,3,1,0,NA,NA,2,2,1,2,1,2,0,1253,2,1,1,NA,NA,NA,CHICAGO,60652,3373,0.05336495701156241,0.909279573080344,0,0.01838126297064927,0.03794841387488882,14000,Chicago,0,0,1,0,0,0,CARROLL,BOGAN HS,6.949,95750,FALSE,TRUE,TRUE
9066,278,73,73081,1029420,168000,NA,T,3000,3,NA,1,1,8,4,1,1,1,5,1,2,3,4,2,2,2,2,2,3,1,2,2,0,2748,2,1,2,NA,NA,NA,CHICAGO,60657,2370,0.7443037974683544,0.0130801687763713,0.1189873417721519,0.07215189873417721,0.09957805907172997,14000,Chicago,0,0,1,0,0,0,BURLEY,LAKE VIEW HS,6.89,158125,FALSE,TRUE,TRUE
9067,234,18,18050,174010,28680,GD,W,6750,43,NA,3,1,6,3,3,1,1,5,1,0,3,2,0,2,NA,2,2,3,1,2,2,0,1325,2,1,4,NA,NA,NA,BARTLETT,60103,3386,0.6893089190785587,0.04016538688718252,0.03248670998227997,0.21972829297105728,0.03337271116361488,04013,Bartlett,0,0,3,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,11.245,67907,FALSE,TRUE,TRUE
9068,202,38,38080,169440,45370,NA,W,7260,66,NA,2,1,5,2,1,1,1,5,1,0,3,1,0,2,2,2,2,7,NA,NA,NA,0,969,2,1,1,NA,NA,NA,MOUNT PROSPECT,60056,6479,0.7612285846581263,0.03225806451612903,0.08396357462571384,0.11529557030405926,0.01003241240932242,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT  57,ARLINGTON HTS TWNSHP H S 214,9.385,102045,FALSE,FALSE,TRUE
9069,203,16,16030,207430,61840,NA,T,10308,65,NA,3,1,6,3,1,1,1,5,1,0,2,1,0,2,NA,2,2,3,1,2,2,0,1482,2,1,1,3,NA,NA,MOUNT PROSPECT,60056,4396,0.8742038216560509,0.00250227479526842,0.07893539581437671,0.02570518653321201,0.0373066424021838,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT  57,ARLINGTON HTS TWNSHP H S 214,9.405,76350,FALSE,TRUE,TRUE
9070,205,31,31030,160030,26760,NA,W,6691,78,NA,1,1,6,4,1,1,1,5,1,0,1,2,1,NA,NA,2,2,4,1,2,2,0,1442,2,1,2,3,NA,NA,BROADVIEW,60155,5717,0.13031310127689347,0.7818786076613609,0.0127689347559909,0.02221444813713486,0.1056498163372398,08446,Broadview,0,0,1,0,0,0,SCHOOL DISTRICT 92,PROVISO TOWNSHIP HIGH SCHOOL 209,14.541,47847,FALSE,TRUE,TRUE
9071,203,13,13170,140530,27810,NA,O,6954,51,NA,3,1,6,3,1,3,1,5,2,0,2,1,1,NA,NA,2,2,3,1,2,2,0,1120,2,1,1,3,NA,NA,TINLEY PARK,60477,4291,0.7848986250291308,0.02097413190398508,0.0393847587974831,0.1412258214868329,0.01841062689349801,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT C C  146,COMMUNITY HIGH SCHOOL  228,14.44,61774,FALSE,TRUE,TRUE
9072,203,71,71150,161600,54250,NA,W,4340,97,NA,1,1,5,3,1,1,1,5,2,0,1,1,0,2,2,2,2,2,1,2,2,0,1404,2,1,5,1,NA,1,CHICAGO,60634,7328,0.599754366812227,0.07273471615720524,0.05499454148471616,0.26282751091703055,0.01937772925764192,14000,Chicago,0,0,1,0,0,0,BRIDGE,STEINMETZ COLLEGE PREP HS,6.894,75339,FALSE,TRUE,TRUE
9073,234,18,18070,146940,27720,NA,W,7920,44,NA,3,1,7,3,3,1,1,5,1,1,3,2,1,1,2,2,2,3,1,1,2,0,1554,2,1,4,NA,NA,NA,HANOVER PARK,60133,6608,0.1823547215496368,0.0263317191283293,0.01755447941888619,0.761047215496368,0.02058111380145278,32746,Hanover Park,0,0,7,1,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,11.557,63422,FALSE,TRUE,TRUE
9074,211,77,77013,118750,34930,NA,O,4110,110,2,2,2,10,4,1,3,1,5,2,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,2128,2,2,2,NA,NA,1,CHICAGO,60651,4487,0.01448629373746378,0.7243146868731892,0.01537775796746155,0.24582126142188543,0,14000,Chicago,0,0,1,0,0,0,HAY,ORR HS,6.89,47875,FALSE,FALSE,TRUE
9075,203,37,37022,61830,14060,NA,W,4687,64,NA,2,1,5,3,1,3,1,5,2,0,1,1,0,NA,NA,2,2,2,1,2,2,0,1190,2,1,1,3,NA,NA,HARVEY,60426,3768,0.01831210191082802,0.8975583864118896,0.00185774946921443,0.07351380042462845,0.01751592356687898,33383,Harvey,0,0,1,0,0,0,SCHOOL DISTRICT  152,THORNTON TOWNSHIP HIGH SCHOOL  205,26.613,31716,FALSE,TRUE,TRUE
9076,203,12,12061,75880,31500,AV,W,6300,63,NA,2,1,7,4,2,3,1,5,1,1,2,2,0,2,2,2,2,3,1,2,2,0,1761,2,1,5,1,NA,NA,CHICAGO HEIGHTS,60411,3395,0.42091310751104566,0.27952871870397644,0,0.2721649484536082,0.05478645066273932,14026,Chicago Heights,0,0,1,0,0,0,SCHOOL DISTRICT 161,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,22.735,70337,FALSE,TRUE,TRUE
9077,208,28,28103,410850,70400,NA,W,12800,30,NA,2,1,9,4,3,3,1,5,1,1,3,2,1,2,NA,2,2,3,2,1,1,0,3808,2,1,2,NA,NA,NA,TINLEY PARK,60487,9619,0.8735835325917455,0.01060401289115292,0.04678240981390997,0.05832207090134109,0.021415947603701,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,11.122,97899,TRUE,TRUE,TRUE
9078,202,72,72223,90750,24370,NA,O,3250,97,NA,2,6,5,2,1,3,1,5,2,0,1,1,0,2,NA,2,2,3,1,2,2,0,986,2,1,1,3,NA,NA,CHICAGO,60620,3012,0.02158034528552457,0.9548472775564408,0.00863213811420982,0,0.02755644090305445,14000,Chicago,0,0,1,0,0,0,GRESHAM,HIRSCH HS,6.873317191283292,37628,FALSE,TRUE,TRUE
9079,203,32,32200,77620,75000,NA,W,20000,66,NA,1,1,6,4,1,1,1,5,2,1,3,1,1,2,NA,2,2,3,1,1,2,0,1547,2,1,1,NA,NA,NA,OLYMPIA FIELDS,60461,4171,0.2196116039319108,0.7379525293694558,0.0256533205466315,0,0.03092783505154639,55938,Olympia Fields,0,0,1,0,0,1,SCHOOL DISTRICT 162,RICH TOWNSHIP HIGH SCHOOL  227,17.971,97237,FALSE,TRUE,TRUE
9080,278,23,23100,394220,150530,NA,O,11151,54,NA,3,1,9,5,1,3,1,5,1,1,3,2,1,2,2,2,2,3,2,2,2,0,3100,2,1,2,NA,NA,NA,WILMETTE,60091,4406,0.6128007262823423,0.01429868361325465,0.28892419428052657,0.05288243304584657,0.06218792555605992,82075,Wilmette,0,0,3,1,0,0,SCH DISTRICT 39,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.823,125404,FALSE,TRUE,TRUE
9081,208,25,25200,1114600,113900,NA,W,11113,8,NA,3,1,7,4,1,1,1,5,1,1,3,4,1,2,1,2,2,5,3,1,1,316,4565,2,1,2,NA,NA,NA,GLENVIEW,60025,3481,0.8692904337833955,0.02786555587474863,0.06980752657282391,0.01005458201666188,0.04136742315426602,29938,Glenview,0,0,1,0,0,0,SCHOOL DISTRICT C C 34,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.547,150862,TRUE,TRUE,TRUE
9082,278,30,30062,281920,130000,NA,W,16250,31,NA,2,1,8,4,1,3,1,5,2,1,3,2,1,2,NA,1,2,4,2,1,2,769,2923,2,1,2,NA,NA,NA,PALOS PARK,60464,5606,0.8480199785943632,0.01944345344273992,0.02408134141990724,0.08383874420264002,0.04584373885123082,NA,NA,0,0,6,0,0,0,SCHOOL DISTRICT C C  118,CONSOLIDATED HIGH SCHOOL  230,8.132,88750,FALSE,TRUE,TRUE
9083,203,71,71070,179820,66970,NA,O,4186,55,NA,2,1,9,5,1,1,1,2,2,0,3,2,0,NA,NA,2,2,7,NA,NA,NA,0,1196,2,1,1,NA,NA,NA,CHICAGO,60641,3090,0.29449838187702265,0.00679611650485436,0.04692556634304207,0.6352750809061488,0.03009708737864077,14000,Chicago,0,0,1,0,0,0,SCAMMON,SCHURZ HS,6.915,62250,FALSE,FALSE,TRUE
9084,204,10,10021,274790,325270,NA,T,325277,39,NA,1,1,9,4,3,3,1,5,1,1,3,2,1,2,2,2,2,4,1,1,2,0,3147,2,1,1,NA,NA,NA,BARRINGTON HILLS,60010,8784,0.6693989071038251,0.01434426229508196,0.2575136612021858,0.03483606557377049,0.02959927140255009,03883,Barrington Hills,0,0,1,0,0,0,COMMUNITY UNIT SCHOOL DISTRICT 220,COMMUNITY UNIT SCHOOL DISTRICT 220,7.799,148670,FALSE,TRUE,TRUE
9085,211,77,77091,75630,36710,NA,W,3125,117,NA,1,1,7,4,2,3,1,5,2,0,3,2,0,NA,NA,2,2,7,NA,NA,NA,0,2520,2,2,2,NA,NA,NA,CHICAGO,60623,4311,0.01020644861980978,0.947344003711436,0,0.04244954766875435,0,14000,Chicago,0,0,1,0,0,0,HERZL,MANLEY HS,6.913,25405,FALSE,FALSE,TRUE
9086,203,72,72380,160470,41580,NA,W,4158,74,NA,3,1,5,2,1,3,1,5,2,0,1,1,0,2,2,2,2,3,1,2,2,0,1512,2,1,5,1,NA,NA,CHICAGO,60638,7157,0.3317032276093335,0.00880257090959899,0,0.650551907223697,0.01089842112617018,14000,Chicago,0,0,1,0,0,0,HALE,KENNEDY HS,6.934,68397,FALSE,TRUE,TRUE
9087,234,29,29070,211890,45210,NA,W,9042,51,NA,3,1,7,4,3,1,1,5,2,1,3,2,1,2,NA,2,2,3,2,1,2,0,1485,2,1,4,NA,NA,NA,PALATINE,60074,7272,0.7002200220022002,0.02296479647964796,0.11688668866886688,0.15154015401540155,0.01677667766776677,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.835,95089,FALSE,TRUE,TRUE
9088,203,16,16051,139710,51090,NA,W,8515,52,NA,2,1,6,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,3,3,1,2,0,1256,2,1,1,NA,NA,NA,DES PLAINES,60018,3185,0.585243328100471,0.0141287284144427,0.2502354788069074,0.13877551020408163,0.02103610675039246,19642,Des Plaines,0,0,1,0,0,0,SCHOOL DISTRICT C C  59,ARLINGTON HTS TWNSHP H S 214,8.478,52150,FALSE,TRUE,TRUE
9089,203,24,24081,169380,71300,NA,T,7506,64,NA,3,1,5,3,1,1,1,5,1,0,3,1,1,2,2,2,2,3,1,2,2,0,1100,2,1,1,NA,NA,NA,MORTON GROVE,60053,4578,0.5930537352555701,0.03691568370467453,0.28331148973350806,0.059196155526430753,0.03866317169069463,50647,Morton Grove,0,0,1,0,0,0,SCHOOL DISTRICT 67,COMMUNITY HIGH SCHOOL  219,8.959,83634,FALSE,TRUE,TRUE
9090,203,71,71070,288590,56000,NA,W,3500,122,NA,3,1,6,3,1,3,2,5,2,0,1,1,0,2,2,2,2,3,1,2,2,0,1517,2,1,5,1,NA,1,CHICAGO,60647,5058,0.48536971134835905,0.04349545274812179,0.02688809806247528,0.4264531435349941,0.02945828390668248,14000,Chicago,0,0,1,0,0,0,MONROE,KELVYN PARK HS,6.915,46276,FALSE,TRUE,TRUE
9091,207,13,13260,62570,23480,NA,O,8540,54,NA,3,1,6,3,3,1,1,5,1,0,2,1,1,2,2,2,2,1,3,1,1,0,1332,2,1,2,3,NA,NA,HAZEL CREST,60429,5257,0.0831272588929047,0.8889100247289329,0,0.0199733688415446,0.00798934753661784,33695,Hazel Crest,0,0,1,0,0,0,SCHOOL DISTRICT  144,COMMUNITY HIGH SCHOOL  228,22.962,48975,FALSE,TRUE,TRUE
9092,203,71,71081,191920,71220,NA,T,4912,98,NA,1,1,5,3,2,3,1,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,1295,2,1,1,NA,NA,NA,CHICAGO,60625,4127,0.3375333171795493,0.04991519263387448,0.13472255875938938,0.38744850981342377,0.18076084322752609,14000,Chicago,0,0,3,1,0,0,VOLTA,ROOSEVELT HS,6.901516611295682,72713,FALSE,TRUE,TRUE
9093,211,11,11050,197780,40630,NA,T,3780,97,3,2,2,15,7,1,2,2,5,2,0,3,3,0,2,NA,2,2,3,1,2,2,0,3158,2,2,2,NA,NA,1,BERWYN,60402,4158,0.18085618085618085,0.03631553631553631,0.03102453102453102,0.7518037518037518,0,05573,Berwyn,0,0,1,0,0,0,SCHOOL DISTRICT  100,BERWYN CICERO STICKNEY HIGH SCHOOL 201,15.456,65182,FALSE,TRUE,TRUE
9094,205,71,71371,282800,46500,NA,W,3720,67,NA,1,1,5,3,1,3,1,5,2,0,1,2,0,2,2,2,2,3,1,2,2,0,1763,2,1,2,3,NA,1,CHICAGO,60634,4044,0.6666666666666666,0.01854599406528189,0.05143422354104846,0.258160237388724,0.01038575667655786,14000,Chicago,0,0,1,0,0,0,BRIDGE,STEINMETZ COLLEGE PREP HS,6.894,63281,FALSE,TRUE,TRUE
9095,203,16,16030,220600,48000,NA,T,8000,67,NA,1,1,6,3,3,3,1,5,1,2,2,1,0,2,2,2,2,3,1,2,2,0,1382,2,1,1,3,NA,NA,MOUNT PROSPECT,60056,6380,0.8775862068965518,0.01442006269592476,0.03918495297805643,0.02288401253918495,0.08746081504702194,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT  57,ARLINGTON HTS TWNSHP H S 214,9.405,102379,FALSE,TRUE,TRUE
9096,203,31,31104,190370,42930,NA,W,7155,60,NA,2,1,7,3,1,3,2,5,2,0,3,1,1,2,NA,2,2,1,2,1,2,0,1657,2,1,1,NA,NA,NA,WESTCHESTER,60154,5569,0.664571736397917,0.07739270964266474,0.059974860836775,0.192853295026037,0.01041479619321242,80047,Westchester,0,0,1,0,0,0,SCHOOL DISTRICT 92 1/2,PROVISO TOWNSHIP HIGH SCHOOL 209,9.688,85958,FALSE,TRUE,TRUE
9097,211,37,37061,132520,15750,AV,O,4500,44,2,2,1,12,6,1,3,1,5,2,0,3,2,2,2,NA,2,2,3,1,2,2,0,2756,2,2,2,NA,NA,NA,CALUMET CITY,60409,3392,0.11468160377358493,0.6550707547169812,0,0.22376179245283015,0.01297169811320754,10487,Calumet City,0,0,1,0,0,0,SCHOOL DISTRICT 155,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,26.203,43587,FALSE,TRUE,TRUE
9098,203,31,31031,151950,21120,NA,W,5280,94,NA,2,1,5,3,1,1,2,5,2,0,2,2,0,2,2,2,2,3,1,2,2,0,1752,2,1,5,1,NA,NA,MAYWOOD,60153,5264,0.02051671732522796,0.8077507598784195,0.0060790273556231,0.1656534954407295,0,47774,Maywood,0,0,1,0,0,0,SCHOOL DISTRICT 89,PROVISO TOWNSHIP HIGH SCHOOL 209,21.667,61250,FALSE,TRUE,TRUE
9099,278,23,23141,892040,270000,NA,W,11250,51,NA,3,4,8,4,1,1,1,5,1,2,3,2,1,2,NA,2,2,3,3,1,2,0,2667,2,1,2,NA,NA,NA,WILMETTE,60091,3503,0.8526976876962603,0.00685127033970882,0.07622038252926064,0.03968027405081359,0.04910077076791321,82075,Wilmette,0,0,1,0,0,1,SCH DISTRICT 39,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.823,194423,FALSE,TRUE,TRUE
9100,203,38,38013,151590,34500,NA,W,6000,60,NA,3,1,5,3,1,3,1,5,2,0,1,1,1,2,2,2,2,4,2,2,2,0,1134,2,1,1,3,NA,NA,WHEELING,60090,6815,0.46206896551724136,0.01511371973587674,0.08950843727072634,0.4164343360234776,0.03169479090242113,81087,Wheeling,0,0,3,1,0,0,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,11.237,85388,FALSE,TRUE,TRUE
9101,211,77,77040,112020,44060,NA,W,3750,107,3,1,1,11,6,1,2,1,5,2,0,3,3,0,2,2,2,2,7,NA,NA,NA,0,3121,2,2,2,NA,NA,1,CHICAGO,60651,6782,0.00751990563255676,0.571070480684164,0,0.3910350928929519,0.0374520790327337,14000,Chicago,0,0,1,0,0,0,"WARD, L",ORR HS,6.89,33627,FALSE,FALSE,TRUE
9102,203,21,21131,139740,130000,NA,W,20000,57,NA,2,1,6,3,1,3,2,5,2,0,3,1,1,NA,NA,2,2,3,2,1,2,0,1456,2,1,1,NA,NA,NA,LA GRANGE,60525,7043,0.8795967627431492,0.01050688627005537,0.06119551327559278,0.03507028255004969,0.02456339627999432,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT  106,LYONS TOWNSHIP HIGH SCHOOL  204,7.994,100339,FALSE,TRUE,TRUE
